SEQPLT18	YEAR	PSTATABB	PNAME	ORISPL	UTLSRVNM	LAT	LON	PLPRMFL	PLFUELCT	PLNGENAN	PLCO2AN	PLCO2EQA	PLC2ERTA	PLCO2CRT	UNCO2	BIOCO2	CHPCO2	PLGENACL	PLGENAOL	PLGENAGS	PLGENANC	PLGENAHY	PLGENABM	PLGENAWI	PLGENASO	PLGENAGT	PLGENAOF	PLGENAOP	PLGENATN	PLGENATR	PLGENATH
2840	2018	GA	Pleasant Valley Solar	60586	Walton Electric Member Corp	33.7368	-83.6971	SUN	SOLAR	4764								0	0	0	0	0	0	0	4764	0	0	0	0	4764	4764
2841	2018	GA	Port Wentworth Mill	50804	International Paper Port Wentworth Mill	32.1561	-81.1586	BLQ	BIOMASS	450299	18764	23938	106	83	1361843	1309337	33742	0	2166	28550	0	0	419583	0	0	0	0	0	30716	419583	419583
2842	2018	GA	Quitman Solar	62584	Quitman Solar, LLC	30.849005	-83.643279	SUN	SOLAR																						
2843	2018	GA	Richard B Russell	6132	USCE-Savannah District	34.0256	-82.5953	WAT	HYDRO	442696								0	0	0	0	442696	0	0	0	0	0	0	0	442696	0
2844	2018	GA	Richland Solar Center	59874	Dominion Renewable Energy	32.638034	-83.378924	SUN	SOLAR	40189								0	0	0	0	0	0	0	40189	0	0	0	0	40189	40189
2845	2018	GA	Richmond Hayes Solar	62884	Westbound Solar LLC	33.364	-82.022	SUN	SOLAR																						
2846	2018	GA	Rincon Solar I	60702	Rincon Solar I, LLC	32.292879	-81.284401	SUN	SOLAR	31869								0	0	0	0	0	0	0	31869	0	0	0	0	31869	31869
2847	2018	GA	Riverside (GA)	734	Georgia Power Co	32.083611	-81.095555	NG	GAS																						
2848	2018	GA	Riverwood 100 Building	54816	Highwoods Properties	33.8775	-84.4603	DFO	OIL																						
2849	2018	GA	Riverwood International Macon Mill	54464	Riverwood Intl USA Inc	32.7714	-83.6281	BLQ	BIOMASS	496196	5216	9137	37	21	1701027	1670533	25278	0	1342	14348	0	0	480506	0	0	0	0	0	15690	480506	480506
2850	2018	GA	Roberts Road Power Plant	56867	EDL Inc	33.4878	-84.4406	LFG	BIOMASS																						
2851	2018	GA	Robins	7348	Georgia Power Co	32.5792	-83.5822	NG	GAS	29263	26366	26405	1805	1802	26366			0	4762	24501	0	0	0	0	0	0	0	0	29263	0	0
2852	2018	GA	Robins Air Force Base Solar	61648	Georgia Power Co	32.58508	-83.58699	SUN	SOLAR																						
2853	2018	GA	Rocky Mountain Hydroelectric Plant	6189	Oglethorpe Power Corporation	34.355538	-85.303942	WAT	HYDRO	-443643			0					0	0	0	0	-443643	0	0	0	0	0	0	0	-443643	0
2854	2018	GA	Rumble Road Energy Center	57209	Oglethorpe Power Corporation	32.975833	-83.846111	NG	GAS																						
2855	2018	GA	Savannah River Mill	10361	Georgia-Pacific Consr Prods LP-Savannah	32.331274	-81.201496	PC	OIL	219036	131650	132113	1206	1202	624472		492822	48690	156539	13807	0	0	0	0	0	0	0	0	219036	0	0
2856	2018	GA	Scherer	6257	Georgia Power Co	33.0606	-83.8075	SUB	COAL	15420443	18258905	18397302	2386	2368	18258905			15406982	13461	0	0	0	0	0	0	0	0	0	15420443	0	0
2857	2018	GA	Seminole	60514	WGL Energy Systems, Inc	31.065112	-84.931702	SUN	SOLAR	2637								0	0	0	0	0	0	0	2637	0	0	0	0	2637	2637
2858	2018	GA	Sewell Creek Energy	7813	Oglethorpe Power Corporation	33.9486	-85.2769	NG	GAS	547294	375516	375900	1374	1372	375516			0	0	547294	0	0	0	0	0	0	0	0	547294	0	0
2859	2018	GA	Shepherd Center	54813	Shepherd Center	33.8111	-84.3928	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
2860	2018	GA	Sibley Mill	54322	Augusta Canal Authority	33.487881	-81.99252	WAT	HYDRO	9560								0	0	0	0	9560	0	0	0	0	0	0	0	9560	0
2861	2018	GA	Simon Solar Farm LLC	58628	Simon Solar Farm LLC	33.678056	-83.675833	SUN	SOLAR	45509								0	0	0	0	0	0	0	45509	0	0	0	0	45509	45509
2862	2018	GA	Sinclair Dam	722	Georgia Power Co	33.1403	-83.2028	WAT	HYDRO	131506								0	0	0	0	131506	0	0	0	0	0	0	0	131506	0
2863	2018	GA	Smarr Energy Facility	7829	Oglethorpe Power Corporation	32.9842	-83.8464	NG	GAS	234699	183644	183831	1567	1565	183644			0	0	234699	0	0	0	0	0	0	0	0	234699	0	0
2864	2018	GA	Snipesville	62165	SR Snipesville	31.715814	-82.74946	SUN	SOLAR																						
2865	2018	GA	Solar Glynn	60469	Cypress Creek Renewables	31.25	-81.433	SUN	SOLAR	31316								0	0	0	0	0	0	0	31316	0	0	0	0	31316	31316
2866	2018	GA	South Columbus Water Resource Facility	57076	Columbus Water Works	32.4119	-84.9761	OBG	BIOMASS	0						0		0	0	0	0	0	0	0	0	0	0	0	0	0	0
2867	2018	GA	South Georgia Medical Center	54848	Lowndes County Hospital Authority	30.8625	-83.2894	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
2868	2018	GA	Sowega Power Project	7768	SOWEGA Power LLC	31.3869	-84.08	NG	GAS	94751	56043	56104	1184	1183	56043			0	2445	92306	0	0	0	0	0	0	0	0	94751	0	0
2869	2018	GA	SR Arlington I	62436	SR Arlington, LLC	31.402919	-84.836814	SUN	SOLAR																						
2870	2018	GA	SR Arlington II	62367	SR Arlington II, LLC	31.415531	-84.830714	SUN	SOLAR																						
2871	2018	GA	SR Hazlehurst	59535	SR Hazlehurst, LLC	31.810278	-82.575	SUN	SOLAR	37459								0	0	0	0	0	0	0	37459	0	0	0	0	37459	37459
2872	2018	GA	SR Terrell	62058	SR Terrell, LLC	31.871387	-84.361952	SUN	SOLAR																						
2873	2018	GA	State Farm Support Center East	55274	State Farm Mutual Auto Ins Co	34.086	-84.245	DFO	OIL	67	74	74	2214	2206	74			0	67	0	0	0	0	0	0	0	0	0	67	0	0
2874	2018	GA	Stevens Creek	736	Dominion Energy South Carolina, Inc	33.562644	-82.051242	WAT	HYDRO	59737								0	0	0	0	59737	0	0	0	0	0	0	0	59737	0
2875	2018	GA	Sun Trust Plaza	54845	Sun Trust Plaza Associates LLC	33.7625	-84.3872	DFO	OIL	64	12	12	365	364	12			0	64	0	0	0	0	0	0	0	0	0	64	0	0
2876	2018	GA	Superior Landfill Gas Recovery	57026	WM Renewable Energy LLC	32.0303	-81.2722	LFG	BIOMASS	44176	0	0	0	0	34009	34009		0	0	0	0	0	44176	0	0	0	0	0	0	44176	44176
2877	2018	GA	Talbot Energy Facility	7916	Oglethorpe Power Corporation	32.5892	-84.6917	NG	GAS	506467	356219	356614	1408	1407	356219			0	14120	492347	0	0	0	0	0	0	0	0	506467	0	0
2878	2018	GA	Tallassee Hydro Project	7191	Tallassee Shoals LLC	33.989153	-83.498448	WAT	HYDRO	7479								0	0	0	0	7479	0	0	0	0	0	0	0	7479	0
2879	2018	GA	Tallulah Falls	723	Georgia Power Co	34.731332	-83.375475	WAT	HYDRO	212802								0	0	0	0	212802	0	0	0	0	0	0	0	212802	0
2880	2018	GA	Taylor	56870	EDL Inc	32.4522	-84.3872	LFG	BIOMASS	57197	0	0	0	0	48498	48498		0	0	0	0	0	57197	0	0	0	0	0	0	57197	57197
2881	2018	GA	Taylor County Solar	59897	Southern Power Co	32.583056	-84.297222	SUN	SOLAR	288968								0	0	0	0	0	0	0	288968	0	0	0	0	288968	288968
2882	2018	GA	Telfair Thompson	62883	Westbound Solar LLC	32.058559	-82.871786	SUN	SOLAR																						
2883	2018	GA	Tenaska Georgia Generating Station	55061	Tenaska Georgia Partners LP	33.3516	-84.9996	NG	GAS	92227	68464	68597	1488	1485	68464			0	25375	66852	0	0	0	0	0	0	0	0	92227	0	0
2884	2018	GA	Terrora	724	Georgia Power Co	34.7504	-83.4063	WAT	HYDRO	53376								0	0	0	0	53376	0	0	0	0	0	0	0	53376	0
2885	2018	GA	Thomas A. Smith Energy Facility	55382	Oglethorpe Power Corporation	34.7094	-84.9175	NG	GAS	5342648	2371027	2373450	888	888	2371027			0	0	5342648	0	0	0	0	0	0	0	0	5342648	0	0
2886	2018	GA	Tri-County Solar Facility	60544	Georgia Power Co	33.308113	-83.389601	SUN	SOLAR	1869								0	0	0	0	0	0	0	1869	0	0	0	0	1869	1869
2887	2018	GA	Troup RC50	62885	Westbound Solar LLC	32.895935	-84.849483	SUN	SOLAR																						
2888	2018	GA	Tugalo	725	Georgia Power Co	34.7133	-83.3519	WAT	HYDRO	155624								0	0	0	0	155624	0	0	0	0	0	0	0	155624	0
2889	2018	GA	Twiggs Solar	61696	GA Solar 4	32.604997	-83.491239	SUN	SOLAR																						
2890	2018	GA	Upson Rocky Creek Solar Plant	58485	Axium US Solar Holdings LLC	32.920833	-84.343056	SUN	SOLAR	999								0	0	0	0	0	0	0	999	0	0	0	0	999	999
2891	2018	GA	Valdosta	10859	Archer Daniels Midland Co	30.8	-83.2	WDS	BIOMASS																						
2892	2018	GA	Valdosta	60448	WGL Energy Systems, Inc	30.81012	-83.225958	SUN	SOLAR	1678								0	0	0	0	0	0	0	1678	0	0	0	0	1678	1678
2893	2018	GA	Valdosta Prison	61468	IGS ORIX Solar I, LLC	30.9	-83.3	SUN	SOLAR	2102								0	0	0	0	0	0	0	2102	0	0	0	0	2102	2102
2894	2018	GA	Valdosta Water Treatment Plant	54839	Valdosta City of	30.9136	-83.2529	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
2895	2018	GA	Vogtle	649	Georgia Power Co	33.1427	-81.7625	NUC	NUCLEAR	19959126								0	0	0	19959126	0	0	0	0	0	0	0	19959126	0	0
2896	2018	GA	W R Clayton Plant	7968	Municipal Electric Authority	33.819444	-83.694444	NG	GAS																						
2897	2018	GA	Wallace Dam	6087	Georgia Power Co	33.3498	-83.1574	WAT	HYDRO	30122								0	0	0	0	30122	0	0	0	0	0	0	0	30122	0
2898	2018	GA	Walter F George	761	USCE-Mobile District	31.624501	-85.065237	WAT	HYDRO	486774								0	0	0	0	486774	0	0	0	0	0	0	0	486774	0
2899	2018	GA	Walton Bainbridge Power Facility	56015	Walton Bainbridge LLC	30.910985	-84.547304	DFO	OIL	1036	1378	1382	2668	2659	1378			0	1036	0	0	0	0	0	0	0	0	0	1036	0	0
2900	2018	GA	Walton County Power	55128	SEPG Operating Services, LLC Walton	33.8148	-83.6954	NG	GAS	336791	208454	208666	1239	1238	208454			0	0	336791	0	0	0	0	0	0	0	0	336791	0	0
2901	2018	GA	Wansley (6052)	6052	Georgia Power Co	33.41342	-85.032329	BIT	COAL	2791306	3307736	3331727	2387	2370	3307736			2795602	-4296	0	0	0	0	0	0	0	0	0	2791306	0	0
2902	2018	GA	Wansley (7946)	7946	Municipal Electric Authority	33.4083	-85.0403	NG	GAS	2084949	886501	887405	851	850	886501			0	0	2084949	0	0	0	0	0	0	0	0	2084949	0	0
2903	2018	GA	Wansley CC (55965)	55965	Southern Power Co	33.406385	-85.036988	NG	GAS	8655108	3549824	3553469	821	820	3549824			0	0	8655108	0	0	0	0	0	0	0	0	8655108	0	0
2904	2018	GA	Washington County Power	55332	SEPG Operating Services, LLC WCP	33.092239	-82.979992	NG	GAS	111702	74061	74137	1327	1326	74061			0	0	111702	0	0	0	0	0	0	0	0	111702	0	0
2905	2018	GA	Waynesboro Community Solar	62409	Georgia Power Co	33.170593	-81.823938	SUN	SOLAR																						
2906	2018	GA	West Point (GA)	6133	USCE-Mobile District	32.918674	-85.1887	WAT	HYDRO	229365								0	0	0	0	229365	0	0	0	0	0	0	0	229365	0
2907	2018	GA	WestRock Southeast, LLC.	54004	SP Fiber Technologies LLC	32.5036	-82.8443	WDS	BIOMASS	188317	45544	47745	507	484	531641	295513	190585	0	0	9919	0	0	100291	0	0	0	78107	0	88026	100291	100291
2908	2018	GA	White Oak Solar, LLC	60082	White Oak Solar, LLC	33.036789	-82.111292	SUN	SOLAR	150597								0	0	0	0	0	0	0	150597	0	0	0	0	150597	150597
2909	2018	GA	White Pine Solar, LLC	60064	White Pine Solar, LLC	32.506017	-84.256976	SUN	SOLAR	191856								0	0	0	0	0	0	0	191856	0	0	0	0	191856	191856
2910	2018	GA	Wilkinson DeFore	62886	Westbound Solar LLC	32.879593	-83.320986	SUN	SOLAR																						
2911	2018	GA	Yates	728	Georgia Power Co	33.4622	-84.8986	NG	GAS	1177991	788559	789355	1340	1339	788559			0	0	1177991	0	0	0	0	0	0	0	0	1177991	0	0
2912	2018	GA	YKK USA Chestney	54566	YKK USA Inc	32.8061	-83.5456	DFO	OIL	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
2913	2018	GA	Yonah	729	Georgia Power Co	34.681477	-83.342642	WAT	HYDRO	77143								0	0	0	0	77143	0	0	0	0	0	0	0	77143	0
2914	2018	HI	AES Hawaii	10673	AES Hawaii Inc	21.303419	-158.106528	SUB	COAL	1326641	1550886	1563138	2357	2338	1550886	0	0	1311203	15438	0	0	0	0	0	0	0	0	0	1326641	0	0
2915	2018	HI	AES LAWAI SOLAR	61068	AES LAWAI SOLAR, LLC	21.90823	-159.491974	SUN	SOLAR	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
2916	2018	HI	Aloha Solar Energy Fund 1 PK1	58659	Altus Power America Management, LLC	21.406944	-158.151389	SUN	SOLAR	9092								0	0	0	0	0	0	0	9092	0	0	0	0	9092	9092
2917	2018	HI	Auwahi Wind Energy	57996	Auwahi Wind Energy LLC	20.596	-156.318	WND	WIND	88056				0				0	0	0	0	0	0	89025	0	0	0	-969	-969	89025	89025
2918	2018	HI	Biomass to Energy Facility, Kauai	59035	Green Energy Team LLC	21.965278	-159.460556	AB	BIOMASS	50976	0	1824	72	0	105014	105014		0	0	0	0	0	50976	0	0	0	0	0	0	50976	50976
2919	2018	HI	Campbell Industrial Park	56329	Hawaiian Electric Co Inc	21.3025	-158.101667	OBL	BIOMASS	34207	19787	19957	1167	1157	54177	34389		0	12747	0	0	0	21460	0	0	0	0	0	12747	21460	21460
2920	2018	HI	Campbell Industrial Park BESS	61851	Hawaiian Electric Co Inc	21.3064	-158.105	MWH	OTHF	-192			0	0				0	0	0	0	0	0	0	0	0	0	-192	-192	0	0
2921	2018	HI	CEIP Substation Distributed Generation	56515	Hawaiian Electric Co Inc	21.3278	-158.0964	DFO	OIL																						
2922	2018	HI	EE Waianae Solar Project	61172	EE Waianae Solar Project LLC	21.452002	-158.187888	SUN	SOLAR	63455								0	0	0	0	0	0	0	63455	0	0	0	0	63455	63455
2923	2018	HI	Ewa Nui Substation DG	56330	Hawaiian Electric Co Inc	21.3756	-158.0478	DFO	OIL																						
2924	2018	HI	Gay Robinson	50333	Gay & Robinson Inc	21.9178	-159.6294	WAT	HYDRO	4548								0	0	0	0	4548	0	0	0	0	0	0	0	4548	0
2925	2018	HI	H Power	10334	Covanta Honolulu Resource Recovery	21.300036	-158.098615	MSW	BIOMASS	397634	369918	386791	1945	1861	749959	380041		0	3037	0	0	0	394597	0	0	0	0	0	3037	394597	394597
2926	2018	HI	Hale Kuawehi Solar	62529	Hale Kuawehi Solar LLC	19.936688	-155.679299																								
2927	2018	HI	Hamakua Energy Plant	55369	Hamakua Energy, LLC	20.0939	-155.4711	WO	OIL	264004	194015	199132	1509	1470	194015			0	264004	0	0	0	0	0	0	0	0	0	264004	0	0
2928	2018	HI	Hana Substation	56055	Maui Electric Co Ltd	20.765833	-155.996111	DFO	OIL	49	44	44	1816	1810	44			0	49	0	0	0	0	0	0	0	0	0	49	0	0
2929	2018	HI	Hawaii Cogen	10194	Island Energy Services	21.311667	-158.113889	WO	OIL	92745	36243	36712	792	782	129433		93190	0	37023	0	0	0	0	0	0	0	55722	0	92745	0	0
2930	2018	HI	Hawaiian Comm & Sugar Puunene Mill	10604	Alexander & Baldwin, Inc.	20.867453	-156.453958	AB	BIOMASS																						
2931	2018	HI	Hawi Wind Farm	56447	EDF Renewable Asset Holdings, Inc.	20.257252	-155.850382	WND	WIND	34210								0	0	0	0	0	0	34210	0	0	0	0	0	34210	34210
2932	2018	HI	Helemano Substation DG	56332	Hawaiian Electric Co Inc	21.5292	-158.0458	DFO	OIL																						
2933	2018	HI	HNL Emergency Power Facility	58469	Hawaiian Electric Co Inc	21.336389	-157.919444	OBL	BIOMASS	604	0	2	6	0	526	526		0	0	0	0	0	604	0	0	0	0	0	0	604	604
2934	2018	HI	Honolulu	764	Hawaiian Electric Co Inc	21.3068	-157.8819	RFO	OIL																						
2935	2018	HI	Hu Honua Bioenergy Facility	61364	Hu Honua Bioenergy, LLC	19.843504	-155.087069	WDS	BIOMASS																						
2936	2018	HI	Iwilei Tank Farm DG	56331	Hawaiian Electric Co Inc	21.3169	-157.8764	DFO	OIL																						
2937	2018	HI	Kahe	765	Hawaiian Electric Co Inc	21.356395	-158.128853	RFO	OIL	2446469	2129303	2136605	1747	1741	2129303			0	2446469	0	0	0	0	0	0	0	0	0	2446469	0	0
2938	2018	HI	Kaheawa Pastures Wind Farm	56449	First Wind O&M, LLC	20.81421	-156.551	WND	WIND	101594								0	0	0	0	0	0	101594	0	0	0	0	0	101594	101594
2939	2018	HI	Kaheawa Wind Power II LLC	57082	First Wind O&M, LLC	20.79467	-156.536	WND	WIND	64083								0	0	0	0	0	0	64083	0	0	0	0	0	64083	64083
2940	2018	HI	Kaheka Hydro	55864	Alexander & Baldwin, Inc.	20.8886	-156.3569	WAT	HYDRO	3599								0	0	0	0	3599	0	0	0	0	0	0	0	3599	0
2941	2018	HI	Kahuku Wind Power LLC	57087	First Wind O&M, LLC	21.68097	-157.975	WND	WIND	74842								0	0	0	0	0	0	74842	0	0	0	0	0	74842	74842
2942	2018	HI	Kahului	6056	Maui Electric Co Ltd	20.896884	-156.462696	RFO	OIL	154114	183698	184328	2392	2384	183698			0	154114	0	0	0	0	0	0	0	0	0	154114	0	0
2943	2018	HI	Kalaeloa Cogen Plant	54646	Kalaeloa Partners LP	21.302106	-158.096318	RFO	OIL	1280515	806941	809708	1265	1260	890625		83683	0	1280515	0	0	0	0	0	0	0	0	0	1280515	0	0
2944	2018	HI	Kalaeloa Renewable Energy Park	58651	Hanwha Q CELLS USA	21.328056	-158.04	SUN	SOLAR	8019								0	0	0	0	0	0	0	8019	0	0	0	0	8019	8019
2945	2018	HI	Kalaeloa Solar Two	58259	Kalaeloa Solar Two LLC	21.32	-158.086944	SUN	SOLAR	10437								0	0	0	0	0	0	0	10437	0	0	0	0	10437	10437
2946	2018	HI	Kalaeoloa Pole Yard DG	56514	Hawaiian Electric Co Inc	21.3014	-158.0958	DFO	OIL																						
2947	2018	HI	Kalaheo Hydro	10412	McBryde Sugar Co Ltd	21.936075	-159.528581	WAT	HYDRO	5490								0	0	0	0	5490	0	0	0	0	0	0	0	5490	0
2948	2018	HI	Kamaoa Wind Farm	54390	Apollo Energy Corp	18.992222	-155.668056	WND	WIND																						
2949	2018	HI	Kanoelehua	769	Hawaii Electric Light Co Inc	19.7052	-155.0625	DFO	OIL	720	1285	1289	3581	3569	1285			0	720	0	0	0	0	0	0	0	0	0	720	0	0
2950	2018	HI	Kapaa Photovoltaic Project	57525	Kapaa Solar LLC	22.080416	-159.331599	SUN	SOLAR	1614								0	0	0	0	0	0	0	1614	0	0	0	0	1614	1614
2951	2018	HI	Kapaia Power Station	56258	Kauai Island Utility Cooperative	21.996451	-159.375803	OTH	OTHF	192263								0	1836	0	0	0	0	0	0	0	0	190427	192263	0	0
2952	2018	HI	Kapolei Solar Energy Park	58684	Forest City Sustainable Resources Pearl City LLC	21.321111	-158.1175	SUN	SOLAR	1780								0	0	0	0	0	0	0	1780	0	0	0	0	1780	1780
2953	2018	HI	Kawailoa Solar	60125	Kawailoa Solar, LLC	21.624	-158.055	SUN	SOLAR																						
2954	2018	HI	Kawailoa Wind	57529	Kawailoa Wind LLC	21.610278	-158.040833	WND	WIND	125802								0	0	0	0	0	0	125802	0	0	0	0	0	125802	125802
2955	2018	HI	Keahole	8083	Hawaii Electric Light Co Inc	19.7317	-156.0283	DFO	OIL	348713	271857	272788	1565	1559	271857			0	348713	0	0	0	0	0	0	0	0	0	348713	0	0
2956	2018	HI	Kihei Solar Farm	61099	South Maui Renewable Resources LLC	20.7937	-156.4339	SUN	SOLAR	2855								0	0	0	0	0	0	0	2855	0	0	0	0	2855	2855
2957	2018	HI	KIUC Kapaia PV and BA Storage Project	60546	Tesla Inc.	21.997272	-159.379194	SUN	SOLAR	22102								0	0	0	0	0	0	0	22102	0	0	0	0	22102	22102
2958	2018	HI	KRS I Anahola Solar	58639	Kauai Island Utility Cooperative	22.131667	-159.303056	SUN	SOLAR	18913				0				0	0	0	0	0	0	0	19265	0	0	-352	-352	19265	19265
2959	2018	HI	KRS II Koloa Solar	58640	Kauai Island Utility Cooperative	21.900833	-159.45	SUN	SOLAR	18497								0	0	0	0	0	0	0	18497	0	0	0	0	18497	18497
2960	2018	HI	Ku'ia Solar	61101	Ku'ia Solar LLC	20.886013	-156.657889	SUN	SOLAR	1895								0	0	0	0	0	0	0	1895	0	0	0	0	1895	1895
2961	2018	HI	Lalamilo Windfarm	7769	Hawaii Electric Light Co Inc	20.023333	-155.746667	WND	WIND																						
2962	2018	HI	Lanai Solar-Electric Plant	56667	Lanai Sustainability Research LLC	20.7667	-156.9233	SUN	SOLAR	1342								0	0	0	0	0	0	0	1342	0	0	0	0	1342	1342
2963	2018	HI	Lanikuhana Solar LLC	58281	Lanikuhana Solar LLC	21.4287	-158.02361	SUN	SOLAR																						
2964	2018	HI	Maalaea	6504	Maui Electric Co Ltd	20.80117	-156.492981	DFO	OIL	676161	511281	513033	1517	1512	511281			0	676161	0	0	0	0	0	0	0	0	0	676161	0	0
2965	2018	HI	Mauka FIT One	58662	Valta Energy	21.679722	-157.984444	SUN	SOLAR																						
2966	2018	HI	Miki Basin	7264	Maui Electric Co Ltd	20.79	-156.9342	DFO	OIL	28731	24139	24222	1686	1680	24139			0	28731	0	0	0	0	0	0	0	0	0	28731	0	0
2967	2018	HI	Mililani South Solar Farm	57242	Lanai Sustainability Research LLC	21.46	-157.9603	SUN	SOLAR																						
2968	2018	HI	Na Pua Makani Wind Project	58837	Na Pua Makani Power Partners LLC	21.666944	-157.97	WND	WIND																						
2969	2018	HI	Paeahu Solar	62534	Paeahu Solar LLC	20.685226	-156.41768																								
2970	2018	HI	Paia Hydroelectric Plant	58277	Alexander & Baldwin, Inc.	20.8867	-156.3378	WAT	HYDRO	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0
2971	2018	HI	Pakini Nui Wind Farm	56378	Apollo Energy Corp	18.9742	-155.6914	WND	WIND	112378								0	0	0	0	0	0	112378	0	0	0	0	0	112378	112378
2972	2018	HI	Palaau Power	792	Maui Electric Co Ltd	21.106	-157.0647	DFO	OIL	31915	26602	26693	1673	1667	26602			0	31915	0	0	0	0	0	0	0	0	0	31915	0	0
2973	2018	HI	Pearl City Peninsula Solar Park	58676	Forest City Sustainable Resources Pearl City LLC	21.375556	-157.968056	SUN	SOLAR	1705								0	0	0	0	0	0	0	1705	0	0	0	0	1705	1705
2974	2018	HI	Port Allen (HI)	6474	Kauai Island Utility Cooperative	21.899583	-159.585042	DFO	OIL	108824	88024	88335	1623	1618	88024			0	108824	0	0	0	0	0	0	0	0	0	108824	0	0
2975	2018	HI	Port Allen Solar	58549	McBryde Sugar Co Ltd	21.901944	-159.581667	SUN	SOLAR	11696								0	0	0	0	0	0	0	11696	0	0	0	0	11696	11696
2976	2018	HI	Puna	7130	Hawaii Electric Light Co Inc	19.6316	-155.0313	RFO	OIL	40220	47030	47191	2347	2339	47030			0	40220	0	0	0	0	0	0	0	0	0	40220	0	0
2977	2018	HI	Puna Geothermal Venture I	52028	Puna Geothermal Venture	19.478976	-154.888362	GEO	GEOTHERMAL	110089	0	0	0		0			0	0	0	0	0	0	0	0	110089	0	0	0	110089	110089
2978	2018	HI	Puueo	771	Hawaii Electric Light Co Inc	19.7264	-155.0908	WAT	HYDRO	15313								0	0	0	0	15313	0	0	0	0	0	0	0	15313	0
2979	2018	HI	Schofield Generating Station	60328	Hawaiian Electric Co Inc	21.4785	-158.0581	OBL	BIOMASS	31231	0	80	5	0	25196	25196		0	0	0	0	0	31231	0	0	0	0	0	0	31231	31231
2980	2018	HI	Shipman	6478	Hawaii Electric Light Co Inc	19.7239	-155.069	RFO	OIL																						
2981	2018	HI	Tesoro Hawaii	10093	PAR Petroleum	21.303229	-158.091438	WO	OIL	153479	68019	69614	907	886	145346		77327	0	153479	0	0	0	0	0	0	0	0	0	153479	0	0
2982	2018	HI	W H Hill	772	Hawaii Electric Light Co Inc	19.7041	-155.0607	RFO	OIL	160142	174855	175455	2191	2184	174855			0	160142	0	0	0	0	0	0	0	0	0	160142	0	0
2983	2018	HI	Waiau	766	Hawaiian Electric Co Inc	21.388997	-157.961518	RFO	OIL	983895	908109	911222	1852	1846	908109			0	983895	0	0	0	0	0	0	0	0	0	983895	0	0
2984	2018	HI	Waiau Hydro	774	Hawaii Electric Light Co Inc	19.7203	-155.1189	WAT	HYDRO	4326								0	0	0	0	4326	0	0	0	0	0	0	0	4326	0
2985	2018	HI	Waihonu North Solar	58655	Waihonu North LLC	21.470556	-158.013333	SUN	SOLAR	8117								0	0	0	0	0	0	0	8117	0	0	0	0	8117	8117
2986	2018	HI	Waihonu South Solar	58656	Waihonu South LLC	21.468889	-158.016389	SUN	SOLAR	2705								0	0	0	0	0	0	0	2705	0	0	0	0	2705	2705
2987	2018	HI	Wailuku River Hydroelectric	54827	Wailuku Holding Company LLC	19.712994	-155.14857	WAT	HYDRO	42430								0	0	0	0	42430	0	0	0	0	0	0	0	42430	0
2988	2018	HI	Waimea	768	Hawaii Electric Light Co Inc	20.0252	-155.6955	DFO	OIL	915	808	811	1772	1766	808			0	915	0	0	0	0	0	0	0	0	0	915	0	0
2989	2018	HI	Wainiha Hydro	10413	McBryde Sugar Co Ltd	22.196292	-159.556142	WAT	HYDRO	20814								0	0	0	0	20814	0	0	0	0	0	0	0	20814	0
2990	2018	HI	Waipio Solar	60024	Waipio PV, LLC	21.456	-157.982	SUN	SOLAR																						
2991	2018	HI	West Loch Solar One	61987	Hawaiian Electric Co Inc	21.340339	-158.015084	SUN	SOLAR																						
2992	2018	IA	Adair Wind Farm	56810	MidAmerican Energy Co	41.4236	-94.665	WND	WIND	414150								0	0	0	0	0	0	414150	0	0	0	0	0	414150	414150
2993	2018	IA	Adams Wind	59637	MidAmerican Energy Co	40.92	-94.671667	WND	WIND	459960								0	0	0	0	0	0	459960	0	0	0	0	0	459960	459960
2994	2018	IA	Agency GT	7706	Interstate Power and Light Co	40.816736	-91.146667	NG	GAS																						
2995	2018	IA	AgriReNew	59181	AgriReNew	41.691944	-90.866389	OBG	BIOMASS	6057	0	3	1	0	18659	18659	0	0	0	0	0	0	6057	0	0	0	0	0	0	6057	6057
2996	2018	IA	Algona	1120	City of Algona - (IA)	43.0733	-94.2392	DFO	OIL	109	95	96	1753	1747	95			0	108	1	0	0	0	0	0	0	0	0	109	0	0
